source_file,matrix_title,institute,institute_code,program,quota,open,open_pwd,general_ews,general_ews_pwd,obc,obc_pwd,sc,sc_pwd,st,st_pwd,total_seats
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL, HAZARIBAG ( Formerly called as- Hazaribagh Medical College, Hazaribag)",200586,MBBS,All India,8,0,1,0,4,0,1,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SHIMOGA INST. OF MEDICAL SCI., SHIMOGA",200180,MBBS,All India,7,1,1,1,6,0,3,1,1,1,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SHKM GMC, Nalhar, Mewat, Haryana",200150,MBBS,All India,6,0,2,0,4,1,3,0,2,0,18
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SHRI ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE, CHHAINSA, FARIDABAD",200615,MBBS,All India,7,0,1,0,4,0,2,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Shri Atal Bihari Vajpayee Medical College & Research Institute, Bengaluru",200476,MBBS,All India,8,0,2,0,6,0,4,0,2,0,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE",200228,MBBS,All India,8,0,3,0,6,0,2,1,1,1,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR,200533,MBBS,All India,6,0,1,0,3,1,3,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Siddartha Medical College, Vijayawada",200442,MBBS,All India,9,1,3,0,7,0,4,0,2,0,26
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SILCHAR MEDICAL COLLEGE, SILCHER",200107,MBBS,All India,8,0,1,0,4,1,2,1,2,0,19
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SJP Medical College, Bharatpur",200432,MBBS,All India,7,0,2,1,5,1,3,1,1,1,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SKIMS Medical College, Bemina, Srinagar",200621,MBBS,All India,7,0,2,0,5,0,3,0,2,0,19
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SLBS Govt. Medical College, Mandi",200410,MBBS,All India,7,0,2,0,5,0,3,0,1,0,18
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE & RESEARCH, ALMORA",200582,MBBS,All India,7,0,1,0,4,0,2,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Sri Jagannath Medical College & Hospital, Puri",200565,MBBS,All India,6,1,1,0,4,0,2,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SRI KRISHNA MEDICAL COLLEGE, MUZAFFARPUR",200117,MBBS,All India,9,0,3,0,5,1,3,0,1,0,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Sri Venkateswara Medical College, Tirupati",200426,MBBS,All India,13,1,2,1,10,0,5,1,2,1,36
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"STANLEY MEDICAL COLLEGE, CHENNAI",200279,MBBS,All India,15,0,4,0,9,1,4,1,3,0,37
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SUH Maulana Mahmood Hasan Medical College, Saharanpur",200303,MBBS,All India,5,0,1,0,4,0,3,0,2,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),Sundarlal patwa Govt medical College mandsaur,902826,MBBS,All India,2,0,0,1,2,0,0,1,0,1,7
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SVIMS - Sri Padmavathi Medical College for Women, Tirupati",200434,MBBS,All India,10,1,3,0,6,1,3,0,2,0,26
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"SWAMI RAMANAND TiRTH RURAL M.C,AMBAJOGAI",200229,MBBS,All India,9,1,2,0,5,1,3,0,1,0,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"T.D. MEDICAL COLLEGE, ALLAPPUZHA",200197,MBBS,All India,9,1,3,0,6,1,4,0,2,0,26
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Tamralipto Government Medical College & Hospital, West Bengal",200604,MBBS,All India,6,0,1,0,4,0,2,0,2,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Tezpur Medical College, Tezpur",200108,MBBS,All India,7,1,2,0,5,0,3,0,1,0,19
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"THANJAVUR MEDICAL COLL.,THANJAVUR",200281,MBBS,All India,6,1,3,0,6,0,4,0,2,0,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"THENI GOVT. MEDICAL COLLEGE, THENI",200282,MBBS,All India,7,0,1,0,4,0,2,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Thiruvannamalai MC, Thiruvannamalai, TN",200283,MBBS,All India,7,0,1,0,4,0,2,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"THOOTHUKUDI MEDICAL COLLEGE,THOOTHUKUDI",200284,MBBS,All India,7,1,3,0,5,1,3,0,2,0,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Tinsukia Medical College & Hospital, Tinsukia",902808,MBBS,All India,6,0,1,0,4,0,2,1,0,1,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Tomo Riba Institute Health and Medical Sciences, Naharlagun",200439,MBBS,All India,5,0,2,0,4,0,3,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"TOPIWALA NATIONAL MEDICAL COLLEGE,MUMBAI",200230,MBBS,All India,9,0,2,0,6,0,4,0,2,0,23
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"University College of Medical Sciences, New Delhi",200450,MBBS,All India,11,0,2,0,6,1,4,0,1,0,25
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"UNS AUTONOMOUS STATE MEDICAL COLLEGES, Jaunpur",200550,MBBS,All India,6,0,2,0,3,1,2,0,1,0,15
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Uttar Pradesh University of Medical Sciences, Saifai, Etawah",200301,MBBS,All India,12,0,3,0,9,0,4,0,2,0,30
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"UTTARANCHAL F HOSP TRUST MC,HALDWANI",200306,MBBS,All India,8,0,2,0,5,0,3,0,1,0,19
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"V.S.S. MEDICAL COLLEGE, BURLA",200240,MBBS,All India,12,1,1,1,7,1,5,0,2,0,30
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"VARDHMAN INSTITUTE OF MEDICAL SCIENCES, NALANDA",200118,MBBS,All India,6,1,2,0,4,0,3,0,2,0,18
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi, VMMC",200495,MBBS,All India,9,1,3,0,7,0,3,0,2,0,25
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),Veer Chandra Singh Garhwali Govt. Institute of Medical Science & Research,200304,MBBS,All India,8,0,3,0,5,1,4,0,2,0,23
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"VIJAYNAGAR INST OF MED. SC,BELLARY",200181,MBBS,All India,13,0,3,0,7,1,4,0,2,0,30
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"Virendra Kumar Sakhlecha Government Medical College, Neemuch, Madhya Pradesh",902827,MBBS,All India,4,0,0,0,2,0,1,0,0,0,7
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),"YADGIRI INSTITUTE OF MEDICAL SCIENCES, YADGIRI",200601,MBBS,All India,10,0,2,0,6,0,3,0,1,0,22
001_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_mbbs.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (MBBS),ZORAM MEDICAL COLLEGE Falkawn,200427,MBBS,All India,6,0,1,0,3,1,3,0,1,0,15
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"AGARTALA GOVT. DENTAL COLLEGE,AGARTAL",200676,BDS,All India,3,0,1,0,2,0,1,0,0,0,7
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Burdwan Dental College & Hospital, Burdwan",200308,BDS,All India,8,0,2,0,4,1,3,0,1,0,19
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"DC, RIMS, Imphal",200231,BDS,All India,3,0,0,0,2,0,2,0,0,0,7
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Dental Institue, RIMS, Ranchi",200157,BDS,All India,3,1,1,0,2,0,1,0,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"DR. R. AHMED DENT.COLL & HOSP,KOLKATA",200312,BDS,All India,7,1,1,0,5,0,2,1,1,1,19
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),ESIC Dental College and Hospital Rohini,200529,BDS,All India,4,1,0,0,3,0,1,0,0,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"ESIC Dental College, Gulbarga",200411,BDS,All India,3,0,1,0,3,0,1,0,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"FACULTY OF DEN SCI, KG MED UNIV,LUCKNOW",200288,BDS,All India,3,0,1,0,2,0,1,0,1,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK",200147,BDS,All India,7,0,1,0,4,0,2,0,1,0,15
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOA DENTAL COLLEGE & HOSPITAL, GOA",200135,BDS,All India,3,0,1,0,2,0,1,0,1,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Government Dental College & Hospital, Srinagar",200628,BDS,All India,4,0,1,0,2,0,1,0,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Government Dental College and Hospital, Vijayawada",200452,BDS,All India,2,0,1,0,2,0,0,0,1,0,6
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),Government Dental College Dibrugarh,902809,BDS,All India,4,0,1,0,2,0,1,0,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),Government Dental College Hyderabad,200459,BDS,All India,4,1,1,0,4,0,3,0,2,0,15
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Government Dental College, Alappuzha",200184,BDS,All India,3,0,0,0,2,0,1,0,1,0,7
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Government Dental College, Silchar",902810,BDS,All India,4,0,1,0,3,0,1,0,0,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Government Dental College, Thrissur",200185,BDS,All India,2,1,1,0,2,0,1,0,0,0,7
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,200667,BDS,All India,6,0,1,0,4,0,3,0,1,0,15
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),GOVT DEN COLL DENTAL WING PATIALA,200245,BDS,All India,4,0,0,0,2,0,1,0,0,0,7
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),GOVT DENTAL COLLEGE Kannur,200494,BDS,All India,3,0,1,0,2,1,1,0,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),Govt dental college Pudukkottai,200678,BDS,All India,3,0,1,0,1,1,1,0,0,0,7
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),Govt Dental College RIMS Kadapa,200447,BDS,All India,6,0,0,1,3,1,3,0,1,0,15
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. COLLEGE OF DENTISTRY, INDORE",200201,BDS,All India,5,0,1,0,2,0,1,0,0,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. D.C. & RESEARCH INST,BANGALORE",200169,BDS,All India,3,0,0,1,2,0,1,1,0,1,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DC & RESEARCH INSt., BELLARY",200170,BDS,All India,5,0,1,0,2,0,1,0,0,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLL.& HOSP., JAMNAGAR",200139,BDS,All India,8,0,2,0,5,0,2,0,1,0,18
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD",200140,BDS,All India,6,1,2,0,5,0,3,0,1,0,18
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD(200213 )",,BDS,All India,3,0,1,0,2,0,2,0,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI",200214,BDS,All India,7,1,2,0,6,0,2,0,1,0,19
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR",200215,BDS,All India,3,0,1,0,2,0,2,0,1,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE, KOTTAYAM",200189,BDS,All India,3,0,0,0,1,0,1,0,1,0,6
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE, KOZIKODE",200190,BDS,All India,3,0,1,0,2,0,2,0,0,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE, RAIPUR",200123,BDS,All India,6,0,2,0,4,0,1,1,1,0,15
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE, SHIMLA",200153,BDS,All India,4,0,1,0,2,1,2,0,1,0,11
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"GOVT. DENTAL COLLEGE, TRIVANDRUM",200191,BDS,All India,2,0,1,0,3,0,1,0,1,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Indira Gandhi Govt. Dental College, Jammu",200617,BDS,All India,3,0,1,0,3,0,2,0,0,0,9
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"Jawaharlal Nehru Institute of Dental Sciences, Imphal",200436,BDS,All India,2,1,1,0,2,0,1,0,1,0,8
002_final_seat_matrix_for_all_india_quota_except_central_university_round_1_ug_2024_bds.pdf,FINAL SEAT MATRIX FOR ALL INDIA QUOTA EXCEPT CENTRAL UNIVERSITY ROUND 1 UG 2024 (BDS),"M.G.D.C. & HOSPITAL, PUDUCHERRY",200242,BDS,All India,6,0,2,0,5,0,3,0,1,0,17
